horizontalCube1Timestamp;horizontalCube1XPos;horizontalCube1YPos;horizontalCube1newCorr;horizontalCube1smoothCorr
0;;;0;0
0.4176094;;;0;0
0.7184094;;;0;0
1.0192086;;;0;0
1.3210109;;;0;0
1.6223117;;;0;0
1.924114;;;0;0
2.153;1;2.70428;;
2.155;1;2.677808;;
2.175;1;2.621649;;
2.176;1;2.621649;;
2.185;1;2.621649;;
2.198;1;2.560273;;
2.22;1;2.517001;;
2.221;1;2.517001;;
2.221;1;2.517001;;
2.225916;;;-0.279042831009359;-0.0930142770031198
2.241;1;2.464268;;
2.242;1;2.463772;;
2.243;1;2.463642;;
2.243;1;2.463621;;
2.264;1;2.412279;;
2.266;1;2.410802;;
2.267;1;2.409829;;
2.268;1;2.409829;;
2.288;1;2.357457;;
2.289;1;2.356737;;
2.289;1;2.356382;;
2.29;1;2.356178;;
2.291;1;2.356131;;
2.367;1;2.169628;;
2.368;1;2.169132;;
2.369;1;2.169062;;
2.37;1;2.169041;;
2.371;1;2.169018;;
2.372;1;2.14155;;
2.372;1;2.14155;;
2.373;1;2.14155;;
2.374;1;2.14155;;
2.374;1;2.14155;;
2.375;1;2.14155;;
2.376;1;2.14155;;
2.376;1;2.14155;;
2.377;1;2.14155;;
2.378;1;2.14155;;
2.391;1;2.114162;;
2.392;1;2.114162;;
2.392;1;2.114162;;
2.412;1;2.061253;;
2.413;1;2.061253;;
2.413;1;2.061253;;
2.414;1;2.061253;;
2.414;1;2.061253;;
2.433;1;2.008391;;
2.434;1;2.007702;;
2.455;1;1.954561;;
2.455;1;1.954561;;
2.456;1;1.954561;;
2.456;1;1.954561;;
2.457;1;1.954561;;
2.476;1;1.889861;;
2.477;1;1.88852;;
2.477;1;1.888289;;
2.498;1;1.846916;;
2.499;1;1.846529;;
2.5;1;1.84642;;
2.52;1;1.7952;;
2.522;1;1.793269;;
2.5272168;;;0.484816211942869;0.0685911269778365
2.542;1;1.740536;;
2.543;1;1.739859;;
2.563;1;1.686061;;
2.564;1;1.685583;;
2.564;1;1.68554;;
2.585;1;1.632959;;
2.585;1;1.63232;;
2.606;1;1.605317;;
2.607;1;1.605317;;
2.608;1;1.585673;;
2.628;1;1.515611;;
2.63;1;1.513278;;
2.649;1;1.498033;;
2.65;1;1.497927;;
2.65;1;1.497874;;
2.671;1;1.444415;;
2.672;1;1.443918;;
2.692;1;1.391356;;
2.693;1;1.390694;;
2.693;1;1.390694;;
2.714;1;1.337441;;
2.734;1;1.283871;;
2.735;1;1.2832;;
2.736;1;1.2832;;
2.756;1;1.230463;;
2.757;1;1.229992;;
2.777;1;1.203435;;
2.778;1;1.180799;;
2.779;1;1.177207;;
2.799;1;1.122614;;
2.8;1;1.121919;;
2.82;1;1.069347;;
2.821;1;1.068846;;
2.822;1;1.068721;;
2.8295204;;;-0.124204470671866;0.027189636753881
2.842;1;1.015828;;
2.844;1;1.015321;;
2.864;1;0.9623866;;
2.864;1;0.9619911;;
2.865;1;0.9617603;;
2.885;1;0.9081883;;
2.886;1;0.9076292;;
2.908;1;0.8555222;;
2.909;1;0.8548089;;
2.91;1;0.8544189;;
2.931;1;0.82721;;
2.932;1;0.8269828;;
2.952;1;0.7604945;;
2.953;1;0.747164;;
2.954;1;0.747164;;
2.974;1;0.7200426;;
2.976;1;0.6920244;;
2.996;1;0.6657018;;
2.997;1;0.644111;;
2.998;1;0.6396619;;
3.019;1;0.612619;;
3.041;1;0.5297745;;
3.042;1;0.5273752;;
3.044;1;0.5251249;;
3.064;1;0.4792001;;
3.066;1;0.478636;;
3.067;1;0.478636;;
3.087;1;0.4517199;;
3.088;1;0.4514519;;
3.089;1;0.4513817;;
3.11;1;0.3706293;;
3.111;1;0.3706293;;
3.131;1;0.3448419;;
3.1313229;;;-0.286744317321374;0.0246224746498761
3.152;1;0.29131;;
3.154;1;0.2668063;;
3.155;1;0.2647423;;
3.174;1;0.2370754;;
3.195;1;0.1837241;;
3.195;1;0.1830788;;
3.196;1;0.1830788;;
3.197;1;0.1830788;;
3.216;1;0.1303041;;
3.217;1;0.1296188;;
3.239;1;0.07737018;;
3.24;1;0.07691624;;
3.261;1;0.01091308;;
3.261;1;0.01041823;;
3.262;1;0.01012184;;
3.282;1;-0.03013212;;
3.283;1;-0.03063758;;
3.303;1;-0.05724907;;
3.304;1;-0.0575171;;
3.305;1;-0.05756141;;
3.327;1;-0.1348804;;
3.328;1;-0.1355119;;
3.35;1;-0.1989914;;
3.351;1;-0.1995227;;
3.351;1;-0.1996009;;
3.372;1;-0.2442563;;
3.372;1;-0.2445045;;
3.393;1;-0.2981941;;
3.394;1;-0.2986831;;
3.394;1;-0.2987659;;
3.414;1;-0.3629723;;
3.415;1;-0.3637841;;
3.436;1;-0.378697;;
3.445;1;-0.3790407;;
3.446;1;-0.3790595;;
3.4516742;;;0.464543408008006;0.0178648733382553
3.458;1;-0.4212252;;
3.459;1;-0.4219247;;
3.481;1;-0.5118269;;
3.503;1;-0.5664223;;
3.504;1;-0.5668512;;
3.505;1;-0.5669835;;
3.526;1;-0.6200569;;
3.527;1;-0.6205172;;
3.547;1;-0.6738859;;
3.548;1;-0.6743703;;
3.549;1;-0.6745012;;
3.549;1;-0.6745215;;
3.55;1;-0.6745418;;
3.569;1;-0.7383124;;
3.57;1;-0.7389326;;
3.571;1;-0.73909;;
3.571;1;-0.7391161;;
3.591;1;-0.7808543;;
3.592;1;-0.7812564;;
3.592;1;-0.7813251;;
3.593;1;-0.7813691;;
3.612;1;-0.8344879;;
3.613;1;-0.8350684;;
3.614;1;-0.8351516;;
3.614;1;-0.8351659;;
3.634;1;-0.8881791;;
3.635;1;-0.8888297;;
3.636;1;-0.8888297;;
3.655;1;-0.9148495;;
3.656;1;-0.9367726;;
3.657;1;-0.941295;;
3.657;1;-0.9420563;;
3.658;1;-0.9423784;;
3.677;1;-0.9686666;;
3.678;1;-0.968945;;
