horizontalCube3Timestamp;horizontalCube3XPos;horizontalCube3YPos;horizontalCube3newCorr;horizontalCube3smoothCorr
0;;;0;0
0.4156049;;;0;0
0.7214175;;;0;0
1.0227178;;;0;0
1.3245209;;;0;0
1.6258211;;;0;0
1.9291272;;;0;0
2.178;3;2.946422;;
2.197;3;2.911505;;
2.199;3;2.910723;;
2.22;3;2.875338;;
2.221;3;2.874908;;
2.2294257;;;-0.400131634295818;-0.133377211431939
2.22;3;2.875338;;
2.221;3;2.874908;;
2.243;3;2.841425;;
2.245;3;2.83878;;
2.267;3;2.803854;;
2.268;3;2.80355;;
2.269;3;2.803476;;
2.269;3;2.803463;;
2.288;3;2.768308;;
2.289;3;2.767852;;
2.29;3;2.767852;;
2.291;3;2.767852;;
2.316;3;2.723566;;
2.317;3;2.723566;;
2.318;3;2.723566;;
2.331;3;2.692838;;
2.332;3;2.692368;;
2.333;3;2.692243;;
2.334;3;2.692243;;
2.353;3;2.660771;;
2.354;3;2.660439;;
2.355;3;2.660372;;
2.356;3;2.660359;;
2.376;3;2.62491;;
2.377;3;2.624595;;
2.378;3;2.624499;;
2.379;3;2.624469;;
2.398;3;2.589667;;
2.399;3;2.589333;;
2.399;3;2.589199;;
2.4;3;2.589199;;
2.42;3;2.553889;;
2.421;3;2.553518;;
2.422;3;2.55346;;
2.442;3;2.518681;;
2.443;3;2.518101;;
2.444;3;2.517857;;
2.445;3;2.517821;;
2.464;3;2.475316;;
2.466;3;2.47447;;
2.466;3;2.47432;;
2.467;3;2.474217;;
2.487;3;2.446321;;
2.488;3;2.446048;;
2.488;3;2.446001;;
2.489;3;2.445976;;
2.509;3;2.411188;;
2.51;3;2.41068;;
2.51;3;2.410442;;
2.511;3;2.410322;;
2.531228;;;-0.366947942797122;-0.255693192364313
2.532;3;2.375106;;
2.533;3;2.375067;;
2.534;3;2.374419;;
2.534;3;2.37431;;
2.554;3;2.339275;;
2.554;3;2.338951;;
2.556;3;2.338466;;
2.556;3;2.338455;;
2.577;3;2.303468;;
2.578;3;2.303167;;
2.579;3;2.303079;;
