horizontalCube1Timestamp;horizontalCube1XPos;horizontalCube1YPos;horizontalCube1newCorr;horizontalCube1smoothCorr
0;;;0;0
0.4241269;;;0;0
0.7334608;;;0;0
1.0352628;;;0;0
1.3365641;;;0;0
1.6383659;;;0;0
1.9396666;;;0;0
2.206;-2;1.43577;;
2.2409677;;;0;0
2.246;-2;1.52285;;
2.268;-2;1.567706;;
2.269;-2;1.568098;;
2.269;-2;1.568164;;
2.298;-2;1.612138;;
2.299;-2;1.612662;;
2.301;-2;1.612895;;
2.311;-2;1.65892;;
2.313;-2;1.6599;;
2.314;-2;1.660029;;
2.315;-2;1.660029;;
2.315;-2;1.660029;;
2.335;-2;1.701449;;
2.336;-2;1.701862;;
2.337;-2;1.701969;;
2.359;-2;1.746776;;
2.359;-2;1.746776;;
2.36;-2;1.746776;;
2.361;-2;1.746776;;
2.43;-2;1.879867;;
2.432;-2;1.898313;;
2.433;-2;1.901809;;
2.434;-2;1.902995;;
2.435;-2;1.902995;;
2.436;-2;1.902995;;
2.437;-2;1.902995;;
2.437;-2;1.902995;;
2.438;-2;1.902995;;
2.439;-2;1.902995;;
2.439;-2;1.902995;;
2.44;-2;1.902995;;
2.441;-2;1.902995;;
2.455;-2;1.92591;;
2.456;-2;1.926759;;
2.457;-2;1.926759;;
2.457;-2;1.926759;;
2.477;-2;1.991627;;
2.477;-2;1.992102;;
2.478;-2;1.992447;;
2.479;-2;1.992447;;
2.499;-2;2.03721;;
2.5;-2;2.03721;;
2.501;-2;2.03721;;
2.501;-2;2.03721;;
2.52;-2;2.081288;;
2.521;-2;2.08175;;
2.522;-2;2.081871;;
2.523;-2;2.081871;;
2.54277;;;0.307671747794666;0.102557249264889
2.542;-2;2.125942;;
2.544;-2;2.126048;;
2.545;-2;2.126796;;
2.546;-2;2.127089;;
2.565;-2;2.148838;;
2.566;-2;2.164664;;
2.566;-2;2.166347;;
2.567;-2;2.171494;;
2.586;-2;2.193419;;
2.587;-2;2.212061;;
2.588;-2;2.21543;;
2.589;-2;2.215962;;
2.608;-2;2.238707;;
2.608;-2;2.239012;;
2.609;-2;2.239012;;
2.61;-2;2.239012;;
2.629;-2;2.282151;;
2.629;-2;2.282439;;
2.63;-2;2.282728;;
2.631;-2;2.282728;;
2.65;-2;2.327085;;
2.65;-2;2.32741;;
2.651;-2;2.327613;;
2.671;-2;2.371696;;
2.672;-2;2.372155;;
2.673;-2;2.37222;;
2.693;-2;2.41642;;
2.694;-2;2.416882;;
2.695;-2;2.416963;;
2.706;-2;2.450303;;
2.716;-2;2.461068;;
2.717;-2;2.461397;;
2.717;-2;2.461469;;
2.718;-2;2.461623;;
2.739;-2;2.506006;;
2.74;-2;2.506006;;
2.74;-2;2.506006;;
2.741;-2;2.506006;;
2.76;-2;2.550519;;
2.761;-2;2.550931;;
2.761;-2;2.551103;;
2.762;-2;2.551103;;
2.763;-2;2.551103;;
2.782;-2;2.594259;;
2.782;-2;2.594771;;
2.784;-2;2.59532;;
2.806;-2;2.64034;;
2.807;-2;2.640761;;
2.808;-2;2.640833;;
2.809;-2;2.640844;;
2.828;-2;2.68479;;
2.829;-2;2.685223;;
2.829;-2;2.685296;;
2.83;-2;2.685351;;
2.831;-2;2.685359;;
2.8445722;;;-0.213606839544057;0.0313549694168698
2.85;-2;2.72894;;
2.851;-2;2.729558;;
2.852;-2;2.729964;;
2.872;-2;2.774369;;
2.872;-2;2.774711;;
2.873;-2;2.774928;;
2.874;-2;2.774928;;
2.875;-2;2.774928;;
2.893;-2;2.818611;;
2.893;-2;2.819003;;
2.894;-2;2.819221;;
2.915;-2;2.864008;;
2.916;-2;2.864008;;
2.916;-2;2.864008;;
2.917;-2;2.864008;;
2.936;-2;2.908488;;
2.937;-2;2.908488;;
2.938;-2;2.908488;;
2.938;-2;2.908488;;
2.958;-2;2.953465;;
2.959;-2;2.953465;;
2.96;-2;2.953465;;
2.96;-2;2.953465;;
2.98;-2;2.997228;;
2.981;-2;2.997636;;
2.981;-2;2.997699;;
2.982;-2;2.997762;;
3.002;-2;2.999972;;
3.002;-2;3;;
3.003;-2;3;;
3.004;-2;3;;
3.023;-2;2.955702;;
3.024;-2;2.955219;;
3.025;-2;2.955126;;
3.026;-2;2.955126;;
3.045;-2;2.933649;;
3.046;-2;2.920972;;
3.047;-2;2.915225;;
3.047;-2;2.912432;;
3.068;-2;2.888665;;
3.068;-2;2.874004;;
3.069;-2;2.86652;;
3.07;-2;2.865482;;
3.09;-2;2.831403;;
3.091;-2;2.823114;;
3.092;-2;2.821423;;
3.093;-2;2.821079;;
3.119;-2;2.765144;;
3.119;-2;2.764596;;
3.12;-2;2.764596;;
3.121;-2;2.764596;;
3.133;-2;2.754276;;
3.133;-2;2.754276;;
3.134;-2;2.754276;;
3.145873;;;0.355448071998411;0.149837660083007
3.154;-2;2.710225;;
3.155;-2;2.709775;;
3.156;-2;2.709695;;
3.176;-2;2.665405;;
3.176;-2;2.665152;;
3.177;-2;2.664895;;
3.198;-2;2.620632;;
3.199;-2;2.620098;;
3.199;-2;2.620098;;
3.2;-2;2.620098;;
3.22;-2;2.574872;;
3.221;-2;2.574434;;
3.221;-2;2.574358;;
3.222;-2;2.5743;;
3.223;-2;2.5743;;
3.241;-2;2.521893;;
3.242;-2;2.521288;;
3.243;-2;2.521178;;
3.264;-2;2.486734;;
3.264;-2;2.486472;;
3.265;-2;2.486322;;
3.266;-2;2.486322;;
3.267;-2;2.486322;;
3.285;-2;2.442061;;
3.285;-2;2.441652;;
3.286;-2;2.441475;;
3.306;-2;2.397577;;
3.307;-2;2.397027;;
3.308;-2;2.397027;;
3.308;-2;2.397027;;
3.328;-2;2.3527;;
3.328;-2;2.35253;;
3.329;-2;2.352207;;
3.33;-2;2.352155;;
3.349;-2;2.307922;;
3.35;-2;2.307446;;
3.351;-2;2.307371;;
3.351;-2;2.307343;;
3.371;-2;2.263196;;
3.371;-2;2.262932;;
3.372;-2;2.262685;;
3.373;-2;2.262647;;
3.392;-2;2.240551;;
3.393;-2;2.240263;;
3.394;-2;2.240263;;
3.394;-2;2.240263;;
3.414;-2;2.173995;;
3.415;-2;2.173366;;
3.416;-2;2.173177;;
3.417;-2;2.173177;;
3.435;-2;2.15097;;
3.437;-2;2.130886;;
3.437;-2;2.129257;;
3.438;-2;2.12823;;
3.4481763;;;0.426000660088599;0.189280630847651
3.459;-2;2.105861;;
3.459;-2;2.099199;;
3.46;-2;2.089706;;
3.481;-2;2.040488;;
3.483;-2;2.039492;;
3.483;-2;2.03948;;
3.484;-2;2.039327;;
3.485;-2;2.039327;;
3.504;-2;1.994354;;
3.505;-2;1.994354;;
3.513;-2;1.994354;;
3.514;-2;1.994354;;
3.525;-2;1.970626;;
3.527;-2;1.952112;;
3.527;-2;1.949275;;
3.528;-2;1.949275;;
3.548;-2;1.927547;;
