Gameobject;Timestamp;rx;ry;w;corrWindow;corrFreq;corrMethod;eye
horizontalCube1;0;0;0;300;900;0.3;Pearson;BothEyes
horizontalCube2;0;0;0;300;900;0.3;Pearson;BothEyes
horizontalCube3;0;0;0;300;900;0.3;Pearson;BothEyes
horizontalCube1;0.4176094;0;0;300;900;0.3;Pearson;BothEyes
horizontalCube2;0.4176094;0;0;300;900;0.3;Pearson;BothEyes
horizontalCube3;0.4176094;0;0;300;900;0.3;Pearson;BothEyes
horizontalCube1;0.7184094;0;0;300;900;0.3;Pearson;BothEyes
horizontalCube2;0.7184094;0;0;300;900;0.3;Pearson;BothEyes
horizontalCube3;0.7184094;0;0;300;900;0.3;Pearson;BothEyes
horizontalCube1;1.0192086;0;0;300;900;0.3;Pearson;BothEyes
horizontalCube2;1.0192086;0;0;300;900;0.3;Pearson;BothEyes
horizontalCube3;1.0192086;0;0;300;900;0.3;Pearson;BothEyes
horizontalCube1;1.3210109;0;0;300;900;0.3;Pearson;BothEyes
horizontalCube2;1.3210109;0;0;300;900;0.3;Pearson;BothEyes
horizontalCube3;1.3210109;0;0;300;900;0.3;Pearson;BothEyes
horizontalCube1;1.6223117;0;0;300;900;0.3;Pearson;BothEyes
horizontalCube2;1.6223117;0;0;300;900;0.3;Pearson;BothEyes
horizontalCube3;1.6223117;0;0;300;900;0.3;Pearson;BothEyes
horizontalCube1;1.924114;0;0;300;900;0.3;Pearson;BothEyes
horizontalCube2;1.924114;0;0;300;900;0.3;Pearson;BothEyes
horizontalCube3;1.924114;0;0;300;900;0.3;Pearson;BothEyes
horizontalCube1;2.225916;0;-0.558085662018719;300;900;0.3;Pearson;BothEyes
horizontalCube2;2.225916;0;-0.55808587095518;300;900;0.3;Pearson;BothEyes
horizontalCube3;2.225916;0;-0.558086212353216;300;900;0.3;Pearson;BothEyes
horizontalCube1;2.5272168;0;0.969632423885738;300;900;0.3;Pearson;BothEyes
horizontalCube2;2.5272168;0;0.97254296670587;300;900;0.3;Pearson;BothEyes
horizontalCube3;2.5272168;0;0.972542956048056;300;900;0.3;Pearson;BothEyes
horizontalCube1;2.8295204;0;-0.248408941343733;300;900;0.3;Pearson;BothEyes
horizontalCube2;2.8295204;0;-0.248408995665632;300;900;0.3;Pearson;BothEyes
horizontalCube3;2.8295204;0;-0.248408932259187;300;900;0.3;Pearson;BothEyes
horizontalCube1;3.1313229;0;-0.573488634642748;300;900;0.3;Pearson;BothEyes
horizontalCube2;3.1313229;0;-0.573488738032104;300;900;0.3;Pearson;BothEyes
horizontalCube3;3.1313229;0;-0.573472393193666;300;900;0.3;Pearson;BothEyes
horizontalCube1;3.4516742;0;0.929086816016013;300;900;0.3;Pearson;BothEyes
horizontalCube2;3.4516742;0;0.929378017901056;300;900;0.3;Pearson;BothEyes
horizontalCube3;3.4516742;0;0.929371828201297;300;900;0.3;Pearson;BothEyes
horizontalCube1;3.7564841;0;0.84021540592281;300;900;0.3;Pearson;BothEyes
horizontalCube2;3.7564841;0;0.840215382128632;300;900;0.3;Pearson;BothEyes
horizontalCube3;3.7564841;0;0.840215394704275;300;900;0.3;Pearson;BothEyes
horizontalCube1;4.0582861;0;0.935326678556339;300;900;0.3;Pearson;BothEyes
horizontalCube2;4.0582861;0;0.935326473828697;300;900;0.3;Pearson;BothEyes
horizontalCube3;4.0582861;0;0.935326683270845;300;900;0.3;Pearson;BothEyes
horizontalCube1;4.3595872;0;0.780109686955128;300;900;0.3;Pearson;BothEyes
horizontalCube2;4.3595872;0;0.774637009185882;300;900;0.3;Pearson;BothEyes
horizontalCube3;4.3595872;0;0.780109636391989;300;900;0.3;Pearson;BothEyes
horizontalCube1;4.6618905;0;0.543678071256346;300;900;0.3;Pearson;BothEyes
horizontalCube2;4.6618905;0;-0.981843883748273;300;900;0.3;Pearson;BothEyes
horizontalCube3;4.6618905;0;0.981843807674242;300;900;0.3;Pearson;BothEyes
horizontalCube1;4.9682049;0;-0.0287533941832266;300;900;0.3;Pearson;BothEyes
horizontalCube2;4.9682049;0;-0.0287532540571738;300;900;0.3;Pearson;BothEyes
horizontalCube3;4.9682049;0;0.0694485247617844;300;900;0.3;Pearson;BothEyes
horizontalCube1;5.2810362;0;0.993609337449451;300;900;0.3;Pearson;BothEyes
horizontalCube2;5.2810362;0;0.993609316445255;300;900;0.3;Pearson;BothEyes
horizontalCube3;5.2810362;0;0.993609339775481;300;900;0.3;Pearson;BothEyes
horizontalCube1;5.5773242;0;0.99339123499095;300;900;0.3;Pearson;BothEyes
horizontalCube2;5.5773242;0;0.993391229994291;300;900;0.3;Pearson;BothEyes
horizontalCube3;5.5773242;0;0.993391236413835;300;900;0.3;Pearson;BothEyes
horizontalCube1;5.878625;0;0.995974664504798;300;900;0.3;Pearson;BothEyes
horizontalCube2;5.878625;0;0.995974665121202;300;900;0.3;Pearson;BothEyes
horizontalCube3;5.878625;0;0.99597466192986;300;900;0.3;Pearson;BothEyes
horizontalCube1;6.1804268;0;0.99689374575686;300;900;0.3;Pearson;BothEyes
horizontalCube2;6.1804268;0;0.996893743105978;300;900;0.3;Pearson;BothEyes
horizontalCube3;6.1804268;0;0.996893743055685;300;900;0.3;Pearson;BothEyes
horizontalCube1;6.4817276;0;0.994815539237127;300;900;0.3;Pearson;BothEyes
horizontalCube2;6.4817276;0;0.995002240196695;300;900;0.3;Pearson;BothEyes
horizontalCube3;6.4817276;0;0.995002235780792;300;900;0.3;Pearson;BothEyes
horizontalCube1;6.7835299;0;0.977247351613895;300;900;0.3;Pearson;BothEyes
horizontalCube2;6.7835299;0;0.977247391413222;300;900;0.3;Pearson;BothEyes
