horizontalCube1Timestamp;horizontalCube1XPos;horizontalCube1YPos;horizontalCube1newCorr;horizontalCube1smoothCorr
0;;;0;0
0.2145701;;;0;0
0.5223886;;;0;0
0.8236891;;;0;0
1.1254912;;;0;0
1.4267922;;;0;0
1.728594;;;0;0
2.030397;;;0;0
2.201;-2;1.36769;;
2.203;-2;1.36769;;
2.243;-2;1.279777;;
2.244;-2;1.279366;;
2.244;-2;1.279299;;
2.245;-2;1.279241;;
2.246;-2;1.279227;;
2.266;-2;1.23616;;
2.267;-2;1.235595;;
2.267;-2;1.235312;;
2.287;-2;1.21216;;
2.288;-2;1.200197;;
2.289;-2;1.193135;;
2.29;-2;1.189872;;
2.31;-2;1.147689;;
2.311;-2;1.14657;;
2.312;-2;1.146186;;
2.313;-2;1.14568;;
2.331697;;;-0.306292152042682;-0.0765730380106706
2.333;-2;1.101483;;
2.334;-2;1.101044;;
2.334;-2;1.100969;;
2.335;-2;1.100934;;
2.355;-2;1.055912;;
2.356;-2;1.05546;;
2.357;-2;1.055348;;
2.358;-2;1.055348;;
2.358;-2;1.055348;;
2.377;-2;1.012258;;
2.378;-2;1.011564;;
2.379;-2;1.01122;;
2.399;-2;0.9671344;;
2.4;-2;0.9668849;;
2.401;-2;0.9667485;;
2.402;-2;0.9666154;;
2.421;-2;0.9227284;;
2.429;-2;0.9211523;;
2.431;-2;0.9210519;;
2.432;-2;0.9210229;;
2.443;-2;0.8981498;;
2.444;-2;0.8803028;;
2.445;-2;0.8773122;;
2.446;-2;0.876862;;
2.465;-2;0.8544529;;
2.466;-2;0.8542503;;
2.468;-2;0.8308504;;
2.468;-2;0.8308504;;
2.487;-2;0.8092908;;
2.488;-2;0.7949609;;
2.489;-2;0.7898641;;
2.491;-2;0.7870587;;
2.511;-2;0.7650335;;
2.511;-2;0.7507513;;
2.512;-2;0.743598;;
2.513;-2;0.742343;;
2.532;-2;0.7204615;;
2.533;-2;0.7202311;;
2.534;-2;0.7019812;;
2.534;-2;0.698913;;
2.554;-2;0.6757752;;
2.555;-2;0.6755726;;
2.556;-2;0.6755083;;
2.556;-2;0.6721421;;
2.575;-2;0.6311662;;
2.575;-2;0.6306137;;
2.576;-2;0.6306137;;
2.577;-2;0.6306137;;
2.596;-2;0.5864243;;
2.597;-2;0.5860067;;
2.597;-2;0.5859457;;
2.598;-2;0.5858638;;
2.617;-2;0.5421639;;
2.618;-2;0.5416914;;
2.619;-2;0.5416189;;
2.6340008;;;0.498090089135983;0.0479494842733251
