horizontalCube2Timestamp;horizontalCube2XPos;horizontalCube2YPos;horizontalCube2newCorr;horizontalCube2smoothCorr
0;;;0;0
0.4156049;;;0;0
0.7214175;;;0;0
1.0227178;;;0;0
1.3245209;;;0;0
1.6258211;;;0;0
1.9291272;;;0;0
2.178;-3;1.337159;;
2.197;-3;1.284784;;
2.199;-3;1.283611;;
2.22;-3;1.230533;;
2.221;-3;1.229889;;
2.2294257;;;-0.40013109229698;-0.13337703076566
2.22;-3;1.230533;;
2.221;-3;1.229889;;
2.243;-3;1.179664;;
2.245;-3;1.175697;;
2.267;-3;1.123308;;
2.268;-3;1.122852;;
2.269;-3;1.122741;;
2.269;-3;1.122722;;
2.288;-3;1.069989;;
2.289;-3;1.069305;;
2.29;-3;1.069305;;
2.291;-3;1.069305;;
2.316;-3;1.002876;;
2.317;-3;1.002876;;
2.318;-3;1.002876;;
2.331;-3;0.9567841;;
2.332;-3;0.9560781;;
2.333;-3;0.9558913;;
2.334;-3;0.9558913;;
2.353;-3;0.9086827;;
2.354;-3;0.9081842;;
2.355;-3;0.9080849;;
2.356;-3;0.9080651;;
2.376;-3;0.854892;;
2.377;-3;0.8544197;;
2.378;-3;0.8542746;;
2.379;-3;0.8542302;;
2.398;-3;0.802027;;
2.399;-3;0.8015258;;
2.399;-3;0.8013252;;
2.4;-3;0.8013252;;
2.42;-3;0.74836;;
2.421;-3;0.7478033;;
2.422;-3;0.747717;;
2.442;-3;0.6955478;;
2.443;-3;0.6946784;;
2.444;-3;0.694313;;
2.445;-3;0.694258;;
2.464;-3;0.6305005;;
2.466;-3;0.629232;;
2.466;-3;0.6290073;;
2.467;-3;0.6288523;;
2.487;-3;0.5870086;;
2.488;-3;0.5865995;;
2.488;-3;0.5865291;;
2.489;-3;0.5864915;;
2.509;-3;0.5343083;;
2.51;-3;0.5335473;;
2.51;-3;0.5331901;;
2.511;-3;0.5330099;;
2.531228;;;-0.366947986139904;-0.255693026145628
2.532;-3;0.4801859;;
2.533;-3;0.4801282;;
2.534;-3;0.4791552;;
2.534;-3;0.4789917;;
