Gameobject;Timestamp;rx;ry;w;corrWindow;corrFreq;corrMethod;eye
horizontalCube1;0;0;0;300;900;0.3;Pearson;BothEyes
horizontalCube2;0;0;0;300;900;0.3;Pearson;BothEyes
horizontalCube3;0;0;0;300;900;0.3;Pearson;BothEyes
horizontalCube4;0;0;0;300;900;0.3;Pearson;BothEyes
horizontalCube1;0.4156049;0;0;300;900;0.3;Pearson;BothEyes
horizontalCube2;0.4156049;0;0;300;900;0.3;Pearson;BothEyes
horizontalCube3;0.4156049;0;0;300;900;0.3;Pearson;BothEyes
horizontalCube4;0.4156049;0;0;300;900;0.3;Pearson;BothEyes
horizontalCube1;0.7214175;0;0;300;900;0.3;Pearson;BothEyes
horizontalCube2;0.7214175;0;0;300;900;0.3;Pearson;BothEyes
horizontalCube3;0.7214175;0;0;300;900;0.3;Pearson;BothEyes
horizontalCube4;0.7214175;0;0;300;900;0.3;Pearson;BothEyes
horizontalCube1;1.0227178;0;0;300;900;0.3;Pearson;BothEyes
horizontalCube2;1.0227178;0;0;300;900;0.3;Pearson;BothEyes
horizontalCube3;1.0227178;0;0;300;900;0.3;Pearson;BothEyes
horizontalCube4;1.0227178;0;0;300;900;0.3;Pearson;BothEyes
horizontalCube1;1.3245209;0;0;300;900;0.3;Pearson;BothEyes
horizontalCube2;1.3245209;0;0;300;900;0.3;Pearson;BothEyes
horizontalCube3;1.3245209;0;0;300;900;0.3;Pearson;BothEyes
horizontalCube4;1.3245209;0;0;300;900;0.3;Pearson;BothEyes
horizontalCube1;1.6258211;0;0;300;900;0.3;Pearson;BothEyes
horizontalCube2;1.6258211;0;0;300;900;0.3;Pearson;BothEyes
horizontalCube3;1.6258211;0;0;300;900;0.3;Pearson;BothEyes
horizontalCube4;1.6258211;0;0;300;900;0.3;Pearson;BothEyes
horizontalCube1;1.9291272;0;0;300;900;0.3;Pearson;BothEyes
horizontalCube2;1.9291272;0;0;300;900;0.3;Pearson;BothEyes
horizontalCube3;1.9291272;0;0;300;900;0.3;Pearson;BothEyes
horizontalCube4;1.9291272;0;0;300;900;0.3;Pearson;BothEyes
horizontalCube1;2.2294257;0;0.802402334526334;300;900;0.3;Pearson;BothEyes
horizontalCube2;2.2294257;0;-0.80026218459396;300;900;0.3;Pearson;BothEyes
horizontalCube3;2.2294257;0;-0.800263268591635;300;900;0.3;Pearson;BothEyes
horizontalCube4;2.2294257;0;-0.800262107262873;300;900;0.3;Pearson;BothEyes
horizontalCube1;2.531228;0;0.733937933261488;300;900;0.3;Pearson;BothEyes
horizontalCube2;2.531228;0;-0.733895972279807;300;900;0.3;Pearson;BothEyes
horizontalCube3;2.531228;0;-0.733895885594244;300;900;0.3;Pearson;BothEyes
horizontalCube4;2.531228;0;-0.733896001075653;300;900;0.3;Pearson;BothEyes
horizontalCube1;2.8325285;0;0.972750689877524;300;900;0.3;Pearson;BothEyes
horizontalCube2;2.8325285;0;0.945819753601991;300;900;0.3;Pearson;BothEyes
horizontalCube3;2.8325285;0;0.945819819426385;300;900;0.3;Pearson;BothEyes
horizontalCube4;2.8325285;0;0.945819767289369;300;900;0.3;Pearson;BothEyes
horizontalCube1;3.1343306;0;-0.827418434383544;300;900;0.3;Pearson;BothEyes
horizontalCube2;3.1343306;0;-0.825772661227592;300;900;0.3;Pearson;BothEyes
horizontalCube3;3.1343306;0;-0.825772558085098;300;900;0.3;Pearson;BothEyes
horizontalCube4;3.1343306;0;-0.825772802553974;300;900;0.3;Pearson;BothEyes
horizontalCube1;3.4361334;0;0.64982069489072;300;900;0.3;Pearson;BothEyes
horizontalCube2;3.4361334;0;0.649524622856234;300;900;0.3;Pearson;BothEyes
horizontalCube3;3.4361334;0;0.649524610472189;300;900;0.3;Pearson;BothEyes
horizontalCube4;3.4361334;0;0.649524508829956;300;900;0.3;Pearson;BothEyes
horizontalCube1;3.7379349;0;0.877577558135818;300;900;0.3;Pearson;BothEyes
horizontalCube2;3.7379349;0;0.877426739252084;300;900;0.3;Pearson;BothEyes
horizontalCube3;3.7379349;0;0.877426870466567;300;900;0.3;Pearson;BothEyes
horizontalCube4;3.7379349;0;0.877427122272894;300;900;0.3;Pearson;BothEyes
horizontalCube1;4.0392354;0;-0.864036206079134;300;900;0.3;Pearson;BothEyes
horizontalCube2;4.0392354;0;-0.83591731720026;300;900;0.3;Pearson;BothEyes
horizontalCube3;4.0392354;0;-0.864091319726842;300;900;0.3;Pearson;BothEyes
horizontalCube4;4.0392354;0;-0.86415483043461;300;900;0.3;Pearson;BothEyes
horizontalCube1;4.3355232;0;0.985230909341489;300;900;0.3;Pearson;BothEyes
horizontalCube2;4.3355232;0;-0.984306715466574;300;900;0.3;Pearson;BothEyes
horizontalCube3;4.3355232;0;0.984306755171324;300;900;0.3;Pearson;BothEyes
horizontalCube4;4.3355232;0;-0.988184738962124;300;900;0.3;Pearson;BothEyes
horizontalCube1;4.6844504;0;0.90733977819961;300;900;0.3;Pearson;BothEyes
horizontalCube2;4.6844504;0;-0.907795211993559;300;900;0.3;Pearson;BothEyes
horizontalCube3;4.6844504;0;0.907795145612443;300;900;0.3;Pearson;BothEyes
horizontalCube4;4.6844504;0;-0.907795124055715;300;900;0.3;Pearson;BothEyes
horizontalCube1;4.9887601;0;-0.732586619385476;300;900;0.3;Pearson;BothEyes
horizontalCube2;4.9887601;0;0.733739539571402;300;900;0.3;Pearson;BothEyes
horizontalCube3;4.9887601;0;-0.733739408800549;300;900;0.3;Pearson;BothEyes
horizontalCube4;4.9887601;0;0.733739561666605;300;900;0.3;Pearson;BothEyes
