horizontalCube3Timestamp;horizontalCube3XPos;horizontalCube3YPos;horizontalCube3newCorr;horizontalCube3smoothCorr
0;;;0;0
0.2145701;;;0;0
0.5223886;;;0;0
0.8236891;;;0;0
1.1254912;;;0;0
1.4267922;;;0;0
1.728594;;;0;0
2.030397;;;0;0
2.201;-1;2.320535;;
2.203;-1;2.320535;;
2.243;-1;2.249676;;
2.244;-1;2.249345;;
2.244;-1;2.249292;;
2.245;-1;2.249245;;
2.246;-1;2.249233;;
2.266;-1;2.214155;;
2.267;-1;2.213694;;
2.267;-1;2.213464;;
2.287;-1;2.1962;;
2.288;-1;2.186126;;
2.289;-1;2.180179;;
2.29;-1;2.177431;;
2.31;-1;2.143455;;
2.311;-1;2.142555;;
2.312;-1;2.142245;;
2.313;-1;2.141837;;
2.331697;;;-0.306692194268299;-0.0766730485670749
2.333;-1;2.106588;;
2.334;-1;2.106237;;
2.334;-1;2.106178;;
2.335;-1;2.10615;;
2.355;-1;2.071093;;
2.356;-1;2.070741;;
2.357;-1;2.070654;;
2.358;-1;2.070654;;
2.358;-1;2.070654;;
2.377;-1;2.035628;;
2.378;-1;2.035064;;
2.379;-1;2.034785;;
2.399;-1;1.999588;;
2.4;-1;1.999389;;
2.401;-1;1.99928;;
2.403;-1;1.999168;;
2.421;-1;1.964481;;
2.429;-1;1.963167;;
2.431;-1;1.963083;;
2.432;-1;1.963059;;
2.443;-1;1.945543;;
2.444;-1;1.92896;;
2.445;-1;1.926181;;
2.446;-1;1.925763;;
2.465;-1;1.909524;;
2.466;-1;1.909377;;
2.468;-1;1.891261;;
2.468;-1;1.891261;;
2.487;-1;1.872618;;
2.488;-1;1.861501;;
2.489;-1;1.857547;;
2.491;-1;1.855371;;
2.511;-1;1.837585;;
2.511;-1;1.826494;;
2.512;-1;1.82094;;
2.513;-1;1.819965;;
2.532;-1;1.80205;;
2.533;-1;1.801861;;
2.534;-1;1.787686;;
2.534;-1;1.785303;;
2.554;-1;1.766052;;
2.555;-1;1.765883;;
2.556;-1;1.76583;;
2.556;-1;1.763223;;
2.575;-1;1.730697;;
2.575;-1;1.730259;;
2.576;-1;1.730259;;
2.577;-1;1.730259;;
2.596;-1;1.695374;;
2.597;-1;1.695045;;
2.597;-1;1.694996;;
2.598;-1;1.694932;;
2.617;-1;1.659387;;
2.618;-1;1.659002;;
2.619;-1;1.658943;;
2.6340008;;;0.498104957487464;0.0478531908047911
