circular5Timestamp;circular5XPos;circular5YPos;circular5newCorr;circular5smoothCorr
391.0383213;;;0;0
391.1493839;;;0;0
391.2497972;;;0;0
391.3502989;;;0;0
391.4509304;;;-0.046750498917316;-0.00935009978346321
391.5513033;;;-0.0130769754830877;-0.00997124573340062
391.6518388;;;-0.0130769754830877;-0.0104149214119273
391.7524802;;;-0.0130769754830877;-0.0107476781708224
391.852903;;;-0.0130769754830877;-0.0110064889832963
391.9533533;;;-0.0130769754830877;-0.0124594862591949
392.0538211;;;-0.0130769754830877;-0.0139124835350936
392.1543274;;;0;-0.0139124835350936
392.2548868;;;-0.850021615858397;-0.108359329741582
392.3554271;;;-0.75439820425324;-0.186986852556685
392.4558958;;;-0.82025741682821;-0.276673568261698
392.556907;;;-0.976756701405634;-0.383749093364204
392.656886;;;-0.527016881858762;-0.440853527405945
392.7573734;;;-0.0505882949291054;-0.445021451788836
392.8583886;;;-0.00728707909648801;-0.444378129968103
392.9584488;;;-0.00218584643788505;-0.443168004518636
393.059378;;;-0.0586994964982082;-0.449690170796214
393.160002;;;-0.606585464907393;-0.422641709579436
393.2603441;;;-0.606585464907393;-0.406218071874342
393.3609472;;;-0.606585464907393;-0.38247674388314
393.4613485;;;0.00843265244186836;-0.273011260122306
393.5618831;;;-0.0851350583079553;-0.223913279727773
393.662358;;;-0.0737380776980041;-0.226485477813206
393.7628669;;;0.00280731397222223;-0.225363878583349
393.8634299;;;0.00431959582429864;-0.224641051665329
393.9638866;;;0.00213466150050295;-0.217881700776583
394.0643758;;;0.029852882061569;-0.147166328891143
394.1650239;;;0.0201964356951254;-0.0775238954908629
394.2658838;;;0.0819189572697178;-0.00102340413785056
