Timestamp;SelectionTime;intendedObj;selectedObj;correct?;smoothCorrel;speed;objWidthInDeg;objHeightInDeg;radiusInDeg;distanceToIntendedDeg;correlationToIntendedObjectX;correlationToIntendedObjectY;counterThreshold;corrThreshold;w;corrAverageWindow;corrFrequency
28.1389281;2.8679665;1;1;True;0.9342861;30;9.565221;7.620278;18.07479;0;1;1;20;0.5;300;900;0.08
32.4167764;7.1458148;8;8;True;0.9446442;45;9.947691;7.270205;18.54042;0;1;1;20;0.5;300;900;0.08
37.1538434;11.8828818;1;1;True;0.7608539;30;8.876658;6.794728;18.07479;0;1;1;20;0.5;300;900;0.08
54.7880541;3.8517182;7;7;True;0.8780907;45;10.09698;7.406205;18.54043;0;1;1;20;0.5;300;900;0.08
57.7062954;6.7699595;1;1;True;0.9776393;30;9.701111;7.24579;18.07479;0;1;1;20;0.5;300;900;0.08
61.2917844;10.3554485;8;8;True;0.7379394;45;10.0736;7.476997;18.54042;0;1;1;20;0.5;300;900;0.08
65.8351918;14.8988559;4;4;True;0.6163492;30;9.136806;7.037181;18.07479;0;1;1;20;0.5;300;900;0.08
74.5813938;3.663719;1;1;True;0.9226285;30;9.086945;7.192477;18.07479;0;1;1;18;0.5;300;900;0.08
77.3281808;6.410506;1;1;True;0.7057405;30;9.740425;7.467567;18.07479;0;1;1;18;0.5;300;900;0.08
80.3527242;9.4350494;5;5;True;0.9316235;30;8.993692;6.843721;18.07479;0;1;1;18;0.5;300;900;0.08
82.6011889;11.6835141;5;5;True;0.9587907;30;9.092556;7.201913;18.07479;0;1;1;18;0.5;300;900;0.08
90.8383118;2.9954549;1;1;True;0.9619358;30;9.747438;6.837226;18.07479;0;1;1;17;0.5;300;900;0.08
95.1230008;7.2801439;0;0;True;0.7417642;45;9.205329;6.973023;18.54042;0;1;1;17;0.5;300;900;0.08
98.6213014;10.7784445;4;4;True;0.6367278;30;9.757002;6.994329;18.07479;0;1;1;17;0.5;300;900;0.08
101.5686194;13.7257625;3;3;True;0.620828;30;8.884738;6.828421;18.07478;0;1;1;17;0.5;300;900;0.08
110.4161916;3.6517818;4;4;True;0.5690897;30;9.756096;6.918074;18.07479;0;1;1;16;0.5;300;900;0.08
114.2032376;7.4388278;0;0;True;0.955781;45;9.960916;7.603861;18.54043;0;1;1;16;0.5;300;900;0.08
116.6577487;9.8933389;4;4;True;0.9441506;30;9.109852;7.229984;18.07479;0;1;1;16;0.5;300;900;0.08
119.7073388;12.942929;0;0;True;0.9777331;45;8.984699;6.768179;18.54044;0;1;1;16;0.5;300;900;0.08
130.3255902;5.0629309;9;9;True;0.6891468;45;9.30725;7.310229;18.54043;0;1;1;15;0.5;300;900;0.08
134.7232564;9.4605971;2;2;True;0.8382475;30;8.918992;6.742387;18.07479;0;1;1;15;0.5;300;900;0.08
137.2945784;12.0319191;2;2;True;0.9667558;30;9.314341;7.475585;18.07479;0;1;1;15;0.5;300;900;0.08
140.6650193;15.40236;8;8;True;0.8880385;45;9.879071;7.623223;18.54042;0;1;1;15;0.5;300;900;0.08
147.9252794;3.233077;2;2;True;0.7886872;30;8.929117;6.842578;18.07479;0;1;1;14;0.5;300;900;0.08
150.7958983;6.1036959;7;7;True;0.7265555;45;10.09936;7.396639;18.54042;0;1;1;14;0.5;300;900;0.08
154.1228235;9.4306211;0;0;True;0.8602214;45;9.931519;7.614618;18.54042;0;1;1;14;0.5;300;900;0.08
157.5193333;12.8271309;0;0;True;0.7209525;45;10.02181;7.237027;18.54042;0;1;1;14;0.5;300;900;0.08
164.6916858;2.8614162;4;4;True;0.9750367;30;9.119156;7.244458;18.07479;0;1;1;13;0.5;300;900;0.08
168.0826815;6.2524119;2;2;True;0.9741858;30;9.642478;7.275674;18.07479;0;1;1;13;0.5;300;900;0.08
169.9636717;8.1334021;3;3;True;0.8040591;30;9.664308;7.269097;18.07479;0;1;1;13;0.5;300;900;0.08
173.3131318;11.4828622;6;6;True;0.9843787;45;8.961972;6.810932;18.54043;0;1;1;13;0.5;300;900;0.08
180.898233;2.5688146;1;1;True;0.9652694;30;8.895621;6.765713;18.07479;0;1;1;12;0.5;300;900;0.08
183.1095989;4.7801805;7;7;True;0.8843931;45;10.12874;7.182826;18.54043;0;1;1;12;0.5;300;900;0.08
185.2828645;6.9534461;7;7;True;0.823804;45;10.0769;7.175215;18.54044;0;1;1;12;0.5;300;900;0.08
187.3197679;8.9903495;1;1;True;0.9161871;30;9.744595;6.80549;18.07479;0;1;1;12;0.5;300;900;0.08
194.9893865;2.3507363;1;1;True;0.9443164;30;9.212862;7.370574;18.07479;0;1;1;11;0.5;300;900;0.08
197.740685;5.1020348;0;0;True;0.9447345;45;9.950303;7.269541;18.54044;0;1;1;11;0.5;300;900;0.08
199.9565633;7.3179131;7;7;True;0.9792267;45;10.14027;6.808577;18.54042;0;1;1;11;0.5;300;900;0.08
202.8372053;10.1985551;4;4;True;0.8890092;30;9.695829;7.579949;18.07479;0;1;1;11;0.5;300;900;0.08
