timestamp;selectionTime;selectedObject;selectedObjectSizeDegX;selectedObjectSizeDegY;intendedObject;intendedObjectSizeDegX;intendedObjectSizeDegY;correct?;trajectoryResemblanceX;trajectoryResemblanceY;distanceToIntendedObjDeg;trajectoryDiameterDeg;trajectoryCenterDeg;currentPosDeg;degPerSec;trajectoryExceedsFOV;counterThreshold;correlationThreshold;correlationAverageWindow;correlationFrequency;correlationWindow
93.1682813;3.6483249;0;18.981;24.1924;0;18.981;24.1924;True;1;1;0;9.794392;(20.9, 14.0);(15.9, 14.1);86;False;15;0.6;900;0.08;300
97.9752524;1.8094228;5;20.29396;17.422;5;20.29396;17.422;True;1;1;0;29.00246;(-0.5, 16.2);(-10.0, 4.5);84;False;15;0.6;900;0.08;300
103.7738836;2.8050937;10;7.852362;8.51597;10;7.852362;8.51597;True;1;1;0;33.88496;(0.3, -18.2);(-14.2, -8.8);45;False;15;0.6;900;0.08;300
112.3845335;5.6181004;1;10.19078;14.05685;15;15.64911;12.62539;False;0.9987997;-0.9807035;7.691032;35.94204;(-6.9, 2.2);(-9.1, -17.4);53;False;15;0.6;900;0.08;300
116.7896255;1.4215812;15;16.46684;13.04612;15;16.46684;13.04612;True;1;1;0;23.09346;(-10.5, 9.1);(-8.1, -3.6);73;False;15;0.6;900;0.08;300
125.2408244;5.4616724;23;11.59134;11.72692;4;22.41135;24.37052;False;-0.9978331;-0.2811432;10.69664;28.4547;(17.8, 21.0);(19.1, 4.9);31;True;15;0.6;900;0.08;300
133.1861573;4.9502915;4;21.32841;22.76718;4;21.32841;22.76718;True;1;1;0;29.00245;(-0.5, 16.2);(14.1, 16.3);84;False;15;0.6;900;0.08;300
153.8959277;17.7189978;26;10.83585;14.33101;26;10.83585;14.33101;True;1;1;0;22.09277;(13.1, 9.6);(23.0, 5.3);33;False;15;0.6;900;0.08;300
161.2331221;4.345662;25;16.98384;18.67643;25;16.98384;18.67643;True;1;1;0;28.6905;(3.3, 1.7);(17.3, 3.9);56;False;15;0.6;900;0.08;300
168.5727238;4.3471238;21;38.03956;29.67863;21;38.03956;29.67863;True;1;1;0;54.12461;(1.3, 6.7);(-7.2, 32.8);81;True;13;0.6;900;0.08;300
179.6608116;8.0960903;11;8.410212;7.555681;11;8.410212;7.555681;True;1;1;0;33.88496;(0.3, -18.2);(-8.5, -31.5);45;False;13;0.6;900;0.08;300
187.0156958;4.3596217;3;16.86781;18.52064;3;16.86781;18.52064;True;1;1;0;29.00244;(-0.5, 16.2);(13.4, 20.6);84;False;13;0.6;900;0.08;300
205.5106603;15.5053579;27;7.561687;9.136524;27;7.561687;9.136524;True;1;1;0;7.964584;(6.6, 5.8);(9.6, 8.7);78;False;13;0.6;900;0.08;300
229.6295978;21.1379808;33;13.93427;17.68976;33;13.93427;17.68976;True;1;1;0;9.090348;(-5.7, -6.4);(-4.4, -11.0);33;False;13;0.6;900;0.08;300
235.7766056;3.1569152;22;14.27022;17.35446;30;19.25929;28.44564;False;-0.8682402;0.9996045;7.15247;22.54941;(-5.6, 8.7);(2.4, 17.1);31;False;13;0.6;900;0.08;300
245.6785843;6.9159362;30;23.34776;28.46559;30;23.34776;28.46559;True;1;1;0;34.26841;(-7.8, 21.7);(-23.9, 18.1);52;True;14;0.6;900;0.08;300
254.6931417;6.0215596;19;10.79955;11.40198;19;10.79955;11.40198;True;1;1;0;21.06203;(20.0, 2.2);(29.1, -2.8);83;False;14;0.6;900;0.08;300
