Timestamp;SelectionTime;intendedObj;selectedObj;correct?;smoothCorrel;speed;objWidthInDeg;objHeightInDeg;radiusInDeg;distanceToIntendedDeg;correlationToIntendedObjectX;correlationToIntendedObjectY;counterThreshold;corrThreshold;w;corrAverageWindow;corrFrequency
59.1173652;4.9296814;4;4;True;0.986895;30;9.46769;7.760386;19.29114;0;1;1;20;0.5;300;900;0.08
66.4594849;12.2718011;2;2;True;0.9605238;30;9.735314;8.032438;19.29115;0;1;1;20;0.5;300;900;0.08
72.6244596;18.4367758;8;8;True;0.6138365;45;9.335928;7.976807;18.2085;0;1;1;20;0.5;300;900;0.08
76.4657506;22.2780668;7;7;True;0.6923811;45;9.691433;7.530302;18.20851;0;1;1;20;0.5;300;900;0.08
93.1072733;4.360669;2;2;True;0.7214844;30;9.400941;7.642042;19.29115;0;1;1;19;0.5;300;900;0.08
95.3633013;6.616697;2;2;True;0.5208283;30;10.32269;8.209084;19.29115;0;1;1;19;0.5;300;900;0.08
100.7627463;12.016142;5;5;True;0.8614924;30;10.09856;8.188314;19.29115;0;1;1;19;0.5;300;900;0.08
105.9586557;17.2120514;7;7;True;0.6091771;45;9.335112;7.975767;18.2085;0;1;1;19;0.5;300;900;0.08
116.641201;4.0839126;7;7;True;0.8916326;45;9.684227;7.549019;18.20851;0;1;1;17;0.5;300;900;0.08
123.170188;10.6128996;4;4;True;0.5152882;30;10.25671;8.212049;19.29115;0;1;1;17;0.5;300;900;0.08
127.4155594;14.858271;2;2;True;0.9829914;30;9.372126;7.592579;19.29115;0;1;1;17;0.5;300;900;0.08
132.587881;20.0305926;4;4;True;0.8133632;30;9.286716;7.546872;19.29115;0;1;1;17;0.5;300;900;0.08
143.435566;6.2328536;9;9;True;0.7688649;45;9.394982;8.044818;18.2085;0;1;1;16;0.5;300;900;0.08
147.4457824;10.24307;8;8;True;0.8586248;45;9.681387;7.55672;18.2085;0;1;1;16;0.5;300;900;0.08
153.7067248;16.5040124;4;4;True;0.6992252;30;10.07891;8.202034;19.29115;0;1;1;16;0.5;300;900;0.08
156.8631599;19.6604475;7;7;True;0.9320936;45;9.680737;7.558864;18.20851;0;1;1;16;0.5;300;900;0.08
166.0638286;4.9798882;4;4;True;0.7277437;30;9.917015;8.140181;19.29114;0;1;1;15;0.5;300;900;0.08
170.2760844;9.192144;7;7;True;0.977176;45;9.467312;8.11281;18.2085;0;1;1;15;0.5;300;900;0.08
175.4693055;14.3853651;4;6;False;0.951933;45;9.736187;8.076352;18.2085;41.92414;-0.9999842;0.9996887;15;0.5;300;900;0.08
179.1897477;18.1058073;5;5;True;0.5726978;30;10.27644;8.231826;19.29115;0;1;1;15;0.5;300;900;0.08
194.7739381;4.2117616;9;9;True;0.828931;45;9.700228;7.622317;18.2085;0;1;1;16;0.5;300;900;0.08
198.8718967;8.3097202;1;1;True;0.756627;30;9.339183;7.525499;19.29115;0;1;1;16;0.5;300;900;0.08
203.8512146;13.2890381;4;4;True;0.6236673;30;9.283713;7.55177;19.29113;0;1;1;16;0.5;300;900;0.08
209.4841333;18.9219568;6;6;True;0.6348307;45;9.194752;7.757062;18.20851;0;1;1;16;0.5;300;900;0.08
220.5977824;6.075185;2;2;True;0.9582168;30;10.44333;8.18515;19.29115;0;1;1;15;0.5;300;900;0.08
224.4611735;9.9385761;8;8;True;0.5919609;45;9.267422;7.880002;18.20851;0;1;1;15;0.5;300;900;0.08
231.4764195;16.9538221;1;1;True;0.6802375;30;10.1706;8.223063;19.29115;0;1;1;15;0.5;300;900;0.08
235.4314878;20.9088904;9;9;True;0.7815067;45;9.735628;8.058955;18.20851;0;1;1;15;0.5;300;900;0.08
246.1759413;3.907424;8;7;False;0.9200835;45;9.736404;8.092819;18.2085;9.119421;0.9992233;-0.9921785;14;0.5;300;900;0.08
248.1431951;5.8746778;8;7;False;0.6743214;45;9.197217;7.762402;18.2085;0.5185919;-0.9926464;0.9993024;14;0.5;300;900;0.08
251.8169887;9.5484714;4;4;True;0.8271652;30;9.288618;7.550061;19.29114;0;1;1;14;0.5;300;900;0.08
256.6985305;14.4300132;7;7;True;0.7536869;45;9.063593;7.55537;18.2085;0;1;1;14;0.5;300;900;0.08
270.4871825;2.9634002;7;7;True;0.724417;45;9.723375;8.190906;18.2085;0;1;1;15;0.5;300;900;0.08
274.4627888;6.9390065;8;8;True;0.7757557;45;9.731012;7.9705;18.2085;0;1;1;15;0.5;300;900;0.08
279.7092846;12.1855023;5;5;True;0.8530078;30;9.625897;7.929003;19.29114;0;1;1;15;0.5;300;900;0.08
282.8245973;15.300815;6;6;True;0.5985109;45;9.157469;7.658502;18.20851;0;1;1;15;0.5;300;900;0.08
292.5207642;4.8905365;4;4;True;0.9553463;30;10.54987;7.997936;19.29115;0;1;1;15;0.5;300;900;0.08
298.8754437;11.245216;1;1;True;0.6705379;30;10.57481;7.860937;19.29115;0;1;1;15;0.5;300;900;0.08
303.4832488;15.8530211;0;0;True;0.5581594;45;9.735619;8.108341;18.2085;0;1;1;15;0.5;300;900;0.08
307.8142941;20.1840664;3;3;True;0.6533665;30;10.03073;8.186823;19.29114;0;1;1;15;0.5;300;900;0.08
