verticalCube1Timestamp;verticalCube1XPos;verticalCube1YPos;verticalCube1newCorr;verticalCube1smoothCorr
0;;;0;0
0.4296336;;;0;0
0.7304276;;;0;0
1.032288;;;0;0
1.3330817;;;0;0
1.6343765;;;0;0
1.936174;;;0;0
2.238471;;;0;0
2.268;1.771158;-2;;
2.288;1.725904;-2;;
2.331;1.637318;-2;;
2.353;1.593301;-2;;
2.375;1.548149;-2;;
2.376;1.547782;-2;;
2.396;1.503527;-2;;
2.397;1.503121;-2;;
2.416;1.480312;-2;;
2.418;1.460025;-2;;
2.44;1.412292;-2;;
2.441;1.411838;-2;;
2.47;1.353611;-2;;
2.471;1.352958;-2;;
2.484;1.332201;-2;;
2.486;1.320565;-2;;
2.507;1.279961;-2;;
2.509;1.279647;-2;;
2.529;1.235406;-2;;
2.531;1.234865;-2;;
2.5392642;;;-0.349219839064162;-0.116406613021387
2.551;1.18989;-2;;
2.552;1.189436;-2;;
2.574;1.145676;-2;;
2.574;1.145168;-2;;
2.595;1.12349;-2;;
2.596;1.104555;-2;;
2.618;1.056977;-2;;
2.619;1.056076;-2;;
2.641;1.03297;-2;;
2.642;1.03297;-2;;
2.662;0.9680676;-2;;
2.664;0.9664479;-2;;
2.684;0.9227546;-2;;
2.685;0.9222983;-2;;
2.706;0.9000968;-2;;
2.707;0.8998312;-2;;
2.708;0.8774193;-2;;
2.708;0.8774193;-2;;
2.727;0.855108;-2;;
2.728;0.855108;-2;;
2.729;0.855108;-2;;
2.749;0.8112946;-2;;
2.749;0.8107337;-2;;
2.75;0.8107337;-2;;
2.751;0.8107337;-2;;
2.752;0.8107337;-2;;
2.769;0.7663341;-2;;
2.77;0.7658021;-2;;
2.791;0.7216694;-2;;
2.792;0.7209824;-2;;
2.793;0.7207119;-2;;
2.812;0.6773763;-2;;
2.812;0.6767969;-2;;
2.813;0.6767969;-2;;
2.814;0.6767969;-2;;
2.838;0.6315449;-2;;
2.84;0.6311916;-2;;
2.841;0.6311315;-2;;
2.842;0.6310777;-2;;
2.842565;;;0.461475722323298;0.0374186277530455
2.856;0.5862962;-2;;
2.856;0.5862962;-2;;
2.857;0.5862962;-2;;
2.858;0.5862962;-2;;
2.878;0.5419056;-2;;
2.879;0.5419056;-2;;
2.88;0.5419056;-2;;
2.88;0.5419056;-2;;
2.899;0.4978539;-2;;
2.9;0.497287;-2;;
2.901;0.497287;-2;;
2.902;0.497287;-2;;
2.921;0.4526777;-2;;
2.922;0.4526777;-2;;
2.923;0.4526777;-2;;
2.924;0.4526777;-2;;
2.943;0.4082352;-2;;
2.944;0.4077612;-2;;
2.945;0.4076844;-2;;
2.945;0.4076514;-2;;
2.965;0.3638765;-2;;
2.966;0.3638765;-2;;
2.967;0.3638765;-2;;
2.968;0.3638765;-2;;
2.988;0.3185809;-2;;
2.989;0.3185809;-2;;
2.989;0.3185809;-2;;
2.99;0.3185809;-2;;
3.01;0.2738039;-2;;
3.01;0.2738039;-2;;
3.011;0.2738039;-2;;
3.012;0.2738039;-2;;
3.031;0.2521365;-2;;
3.032;0.234444;-2;;
3.053;0.2067767;-2;;
3.054;0.1888079;-2;;
3.054;0.1857176;-2;;
3.055;0.1839675;-2;;
3.074;0.1621191;-2;;
3.075;0.1618792;-2;;
3.076;0.1425168;-2;;
3.077;0.1391267;-2;;
3.078;0.1391267;-2;;
3.097;0.1175696;-2;;
