linearCube2Timestamp;linearCube2XPos;linearCube2YPos;linearCube2newCorr;linearCube2smoothCorr
0;;;0;0
0.032;0.221829;0;;
0.033;0.221829;0;;
0.034;0.221829;0;;
0.035;0.221829;0;;
0.036;0.221829;0;;
0.036;0.221829;0;;
0.037;0.221829;0;;
0.037;0.221829;0;;
0.038;0.221829;0;;
0.053;0.221829;0;;
0.053;0.221829;0;;
0.054;0.221829;0;;
0.076;0.221829;0;;
0.076;0.221829;0;;
0.077;0.221829;0;;
0.077;0.221829;0;;
0.078;0.221829;0;;
0.099;0.2415873;0;;
0.1;0.2417497;0;;
0.101;0.2418031;0;;
0.101;0.2556891;0;;
0.122;0.4562516;0;;
0.122;0.4568052;0;;
0.123;0.4583403;0;;
0.143;0.4813571;0;;
0.144;0.4816436;0;;
0.145;0.4816436;0;;
0.145;0.4816436;0;;
0.146;0.4816436;0;;
0.166;0.5030304;0;;
0.166;0.503148;0;;
0.167;0.503276;0;;
0.1754661;;;0.0988467834843809;0.0494233917421905
0.143;0.4813571;0;;
0.144;0.4816436;0;;
0.145;0.4816436;0;;
0.145;0.4816436;0;;
0.146;0.4816436;0;;
0.166;0.5030304;0;;
0.166;0.503148;0;;
0.167;0.503276;0;;
0.188;0.52543;0;;
0.189;0.5256911;0;;
0.19;0.5256911;0;;
0.19;0.5256911;0;;
0.191;0.5256911;0;;
0.21;0.5477893;0;;
0.21;0.5479516;0;;
0.211;0.5480624;0;;
0.212;0.5480803;0;;
0.232;0.5700442;0;;
0.232;0.5702087;0;;
0.233;0.570304;0;;
0.254;0.5923595;0;;
0.255;0.5925674;0;;
0.261;0.5926214;0;;
0.262;0.5926237;0;;
0.276;0.6151905;0;;
0.277;0.6151905;0;;
0.277;0.6151905;0;;
0.298;0.6259137;0;;
0.299;0.6328725;0;;
0.3;0.6372793;0;;
0.319;0.6486248;0;;
0.32;0.6486248;0;;
0.32;0.6531842;0;;
0.322;0.6588385;0;;
0.344;0.6818055;0;;
0.345;0.6819984;0;;
0.345;0.6820274;0;;
0.346;0.6820635;0;;
0.364;0.6928763;0;;
0.365;0.7014677;0;;
0.366;0.703401;0;;
0.388;0.7264987;0;;
0.389;0.726716;0;;
0.391;0.7267585;0;;
0.391;0.7267585;0;;
0.392;0.7267585;0;;
0.412;0.7492479;0;;
0.413;0.7492479;0;;
0.414;0.7492479;0;;
0.414;0.7492479;0;;
0.415;0.7492479;0;;
0.433;0.7711208;0;;
0.4767639;;;-0.405772300569539;-0.102308505695053
0.478;0.8157767;0;;
0.479;0.8159762;0;;
0.499;0.8269019;0;;
0.5;0.8382696;0;;
0.521;0.8496177;0;;
0.522;0.8587035;0;;
0.594;0.927448;0;;
0.595;0.9276485;0;;
0.597;0.9276753;0;;
0.599;0.9276863;0;;
0.599;0.9276863;0;;
0.6;0.9371184;0;;
0.618;0.9499663;0;;
0.619;0.950103;0;;
0.62;0.9501414;0;;
0.64;0.972062;0;;
0.662;0.9944365;0;;
0.669;1.00547;0;;
0.67;1.005757;0;;
0.684;1.018559;0;;
0.747;1.08386;0;;
0.768;1.106253;0;;
0.77;1.106484;0;;
0.7785643;;;-0.0306766911576938;-0.0844005520607131
0.79;1.128514;0;;
0.791;1.128742;0;;
0.945;1.273736;0;;
0.946;1.273914;0;;
0.966;1.296093;0;;
0.968;1.296334;0;;
