Gameobject;Timestamp;rx;ry;w;corrWindow;corrFreq;corrMethod;eye
circularCube1;0;0;0;300;900;0.3;Pearson;BothEyes
circularCube2;0;0;0;300;900;0.3;Pearson;BothEyes
circularCube1;0.3504289;0;0;300;900;0.3;Pearson;BothEyes
circularCube2;0.3504289;0;0;300;900;0.3;Pearson;BothEyes
circularCube1;0.6592481;0;0;300;900;0.3;Pearson;BothEyes
circularCube2;0.6592481;0;0;300;900;0.3;Pearson;BothEyes
circularCube1;0.9695712;0;0;300;900;0.3;Pearson;BothEyes
circularCube2;0.9695712;0;0;300;900;0.3;Pearson;BothEyes
circularCube1;1.2713708;0;0;300;900;0.3;Pearson;BothEyes
circularCube2;1.2713708;0;0;300;900;0.3;Pearson;BothEyes
circularCube1;1.5726697;0;0;300;900;0.3;Pearson;BothEyes
circularCube2;1.5726697;0;0;300;900;0.3;Pearson;BothEyes
circularCube1;1.8764753;0;0;300;900;0.3;Pearson;BothEyes
circularCube2;1.8764753;0;0;300;900;0.3;Pearson;BothEyes
circularCube1;2.1873067;0;0;300;900;0.3;Pearson;BothEyes
circularCube2;2.1873067;0;0;300;900;0.3;Pearson;BothEyes
circularCube1;2.4896083;-0.630303173372454;0.469838245691781;300;900;0.3;Pearson;BothEyes
circularCube2;2.4896083;0.645928907801794;-0.52362612356459;300;900;0.3;Pearson;BothEyes
circularCube1;2.7904133;0.505812547824566;-0.903742063754327;300;900;0.3;Pearson;BothEyes
circularCube2;2.7904133;-0.535263483770877;0.917607200494965;300;900;0.3;Pearson;BothEyes
circularCube1;3.0917124;0.85877168375609;-0.991962229534045;300;900;0.3;Pearson;BothEyes
circularCube2;3.0917124;-0.842704916627636;0.99415913630439;300;900;0.3;Pearson;BothEyes
circularCube1;3.3935122;-0.641782604783158;-0.989477163272331;300;900;0.3;Pearson;BothEyes
circularCube2;3.3935122;-0.88507369436699;0.991862827182062;300;900;0.3;Pearson;BothEyes
circularCube1;3.684283;-0.98826162456737;-0.919078218993416;300;900;0.3;Pearson;BothEyes
circularCube2;3.684283;-0.968367155785824;0.924821494166705;300;900;0.3;Pearson;BothEyes
circularCube1;3.9855821;-0.967241647267413;0.957221571346388;300;900;0.3;Pearson;BothEyes
circularCube2;3.9855821;-0.986723711745868;-0.952678257002822;300;900;0.3;Pearson;BothEyes
circularCube1;4.2868812;0.959814994560494;0.989987841152116;300;900;0.3;Pearson;BothEyes
circularCube2;4.2868812;-0.993621868373823;-0.986597178976715;300;900;0.3;Pearson;BothEyes
circularCube1;4.5886815;0.994932130327239;0.993343521140746;300;900;0.3;Pearson;BothEyes
circularCube2;4.5886815;-0.994927339932916;-0.989890760254123;300;900;0.3;Pearson;BothEyes
circularCube1;4.8909832;0.958471382129179;0.993138009959002;300;900;0.3;Pearson;BothEyes
circularCube2;4.8909832;-0.959045675760802;-0.987409654862626;300;900;0.3;Pearson;BothEyes
circularCube1;5.1927838;0.379216299456318;0.99562704057469;300;900;0.3;Pearson;BothEyes
circularCube2;5.1927838;-0.365219810500777;-0.96227142060234;300;900;0.3;Pearson;BothEyes
