Gameobject;Timestamp;rx;ry;w;corrWindow;corrFreq;corrMethod;eye
circularCube1;0;0;0;300;900;0.3;Pearson;BothEyes
circularCube2;0;0;0;300;900;0.3;Pearson;BothEyes
circularCube3;0;0;0;300;900;0.3;Pearson;BothEyes
circularCube4;0;0;0;300;900;0.3;Pearson;BothEyes
circularCube5;0;0;0;300;900;0.3;Pearson;BothEyes
circularCube1;0.3724875;0;0;300;900;0.3;Pearson;BothEyes
circularCube2;0.3724875;0;0;300;900;0.3;Pearson;BothEyes
circularCube3;0.3724875;0;0;300;900;0.3;Pearson;BothEyes
circularCube4;0.3724875;0;0;300;900;0.3;Pearson;BothEyes
circularCube5;0.3724875;0;0;300;900;0.3;Pearson;BothEyes
circularCube1;0.6757921;0;0;300;900;0.3;Pearson;BothEyes
circularCube2;0.6757921;0;0;300;900;0.3;Pearson;BothEyes
circularCube3;0.6757921;0;0;300;900;0.3;Pearson;BothEyes
circularCube4;0.6757921;0;0;300;900;0.3;Pearson;BothEyes
circularCube5;0.6757921;0;0;300;900;0.3;Pearson;BothEyes
circularCube1;0.9770905;0;0;300;900;0.3;Pearson;BothEyes
circularCube2;0.9770905;0;0;300;900;0.3;Pearson;BothEyes
circularCube3;0.9770905;0;0;300;900;0.3;Pearson;BothEyes
circularCube4;0.9770905;0;0;300;900;0.3;Pearson;BothEyes
circularCube5;0.9770905;0;0;300;900;0.3;Pearson;BothEyes
circularCube1;1.2788908;0;0;300;900;0.3;Pearson;BothEyes
circularCube2;1.2788908;0;0;300;900;0.3;Pearson;BothEyes
circularCube3;1.2788908;0;0;300;900;0.3;Pearson;BothEyes
circularCube4;1.2788908;0;0;300;900;0.3;Pearson;BothEyes
circularCube5;1.2788908;0;0;300;900;0.3;Pearson;BothEyes
circularCube1;1.5801976;0;0;300;900;0.3;Pearson;BothEyes
circularCube2;1.5801976;0;0;300;900;0.3;Pearson;BothEyes
circularCube3;1.5801976;0;0;300;900;0.3;Pearson;BothEyes
circularCube4;1.5801976;0;0;300;900;0.3;Pearson;BothEyes
circularCube5;1.5801976;0;0;300;900;0.3;Pearson;BothEyes
circularCube1;1.8819977;0;0;300;900;0.3;Pearson;BothEyes
circularCube2;1.8819977;0;0;300;900;0.3;Pearson;BothEyes
circularCube3;1.8819977;0;0;300;900;0.3;Pearson;BothEyes
circularCube4;1.8819977;0;0;300;900;0.3;Pearson;BothEyes
circularCube5;1.8819977;0;0;300;900;0.3;Pearson;BothEyes
circularCube1;2.1842998;0;0;300;900;0.3;Pearson;BothEyes
circularCube2;2.1842998;0;0;300;900;0.3;Pearson;BothEyes
circularCube3;2.1842998;0;0;300;900;0.3;Pearson;BothEyes
circularCube4;2.1842998;0;0;300;900;0.3;Pearson;BothEyes
circularCube5;2.1842998;0;0;300;900;0.3;Pearson;BothEyes
circularCube1;2.4850967;0.774015754397317;0.802308534419171;300;900;0.3;Pearson;BothEyes
circularCube2;2.4850967;-0.782954295410962;0.730504719911187;300;900;0.3;Pearson;BothEyes
circularCube3;2.4850967;-0.870781179351446;0.775899685832902;300;900;0.3;Pearson;BothEyes
