circularCube1Timestamp;circularCube1XPos;circularCube1YPos;circularCube1newCorr;circularCube1smoothCorr
0;;;0;0
0.3599543;;;0;0
0.6662668;;;0;0
0.9680667;;;0;0
1.2688643;;;0;0
1.5706644;;;0;0
1.8724652;;;0;0
2.156;-0.2243177;-1.987381;;
2.1747671;;;0;0
2.176;-0.259075;-1.983149;;
2.177;-0.259075;-1.983149;;
2.198;-0.295226;-1.97809;;
2.199;-0.295226;-1.97809;;
2.219;-0.3282367;-1.972881;;
2.22;-0.3282367;-1.972881;;
2.241;-0.3459088;-1.96986;;
2.242;-0.3459088;-1.96986;;
2.264;-0.4079147;-1.95796;;
2.265;-0.4079147;-1.95796;;
2.266;-0.4079147;-1.95796;;
2.284;-0.4141087;-1.956659;;
2.285;-0.4142254;-1.956634;;
2.286;-0.4142677;-1.956625;;
2.286;-0.4245789;-1.954391;;
2.305;-0.4490547;-1.948933;;
2.306;-0.4493068;-1.948877;;
2.307;-0.4493634;-1.948864;;
2.327;-0.4829068;-1.940821;;
2.328;-0.483329;-1.94072;;
2.329;-0.483329;-1.94072;;
2.33;-0.483329;-1.94072;;
2.348;-0.5164019;-1.932174;;
2.349;-0.5171801;-1.931973;;
2.35;-0.5172852;-1.931946;;
2.351;-0.517312;-1.931939;;
2.371;-0.551185;-1.922549;;
2.372;-0.551185;-1.922549;;
2.372;-0.551185;-1.922549;;
2.392;-0.583938;-1.912848;;
2.392;-0.5842744;-1.912748;;
2.394;-0.5847661;-1.912603;;
2.394;-0.5847661;-1.912603;;
2.414;-0.601466;-1.907416;;
2.416;-0.6161968;-1.902702;;
2.417;-0.6176037;-1.902251;;
2.418;-0.6178536;-1.902171;;
2.438;-0.6607338;-1.887698;;
2.439;-0.6611375;-1.887562;;
2.439;-0.6612031;-1.88754;;
2.44;-0.6612592;-1.887521;;
2.441;-0.661272;-1.887517;;
2.46;-0.6836703;-1.879516;;
2.461;-0.6839802;-1.879405;;
2.461;-0.6841359;-1.879349;;
2.4755639;;;-0.00418262978531447;-0.00139420992843816
2.482;-0.7166507;-1.86719;;
2.484;-0.7169867;-1.867064;;
2.485;-0.717022;-1.867051;;
2.486;-0.7170309;-1.867048;;
2.505;-0.7495078;-1.854244;;
2.506;-0.7498358;-1.854115;;
2.507;-0.7499278;-1.854079;;
2.508;-0.7499278;-1.854079;;
2.509;-0.7499278;-1.854079;;
2.527;-0.7824981;-1.84057;;
2.527;-0.7824981;-1.84057;;
2.528;-0.7824981;-1.84057;;
2.548;-0.8141768;-1.826773;;
2.549;-0.8144947;-1.826635;;
2.55;-0.8145477;-1.826612;;
2.55;-0.8145489;-1.826611;;
2.571;-0.8462907;-1.81212;;
2.572;-0.8465592;-1.811997;;
2.573;-0.8466414;-1.811959;;
2.573;-0.8466495;-1.811956;;
2.592;-0.8774321;-1.797247;;
2.593;-0.8777277;-1.797106;;
2.593;-0.8777673;-1.797087;;
2.594;-0.8778238;-1.79706;;
2.614;-0.9082355;-1.781867;;
2.615;-0.9089731;-1.781499;;
2.616;-0.9096273;-1.781172;;
2.617;-0.9097286;-1.781121;;
2.634;-0.9401454;-1.765246;;
2.635;-0.9407236;-1.764944;;
2.636;-0.9410174;-1.764791;;
2.638;-0.9410174;-1.764791;;
2.657;-0.9717752;-1.748043;;
2.657;-0.9717752;-1.748043;;
2.658;-0.9717752;-1.748043;;
2.659;-0.9717752;-1.748043;;
2.678;-1.001336;-1.731274;;
2.679;-1.00164;-1.731102;;
2.679;-1.001692;-1.731072;;
2.68;-1.001721;-1.731056;;
2.699;-1.031564;-1.713435;;
2.7;-1.031891;-1.713242;;
2.701;-1.03195;-1.713208;;
2.702;-1.03195;-1.713208;;
2.723;-1.061397;-1.695113;;
2.724;-1.061818;-1.694854;;
2.724;-1.062009;-1.694737;;
2.725;-1.062095;-1.694684;;
2.747;-1.086452;-1.679123;;
2.751;-1.088857;-1.677586;;
2.757;-1.091274;-1.676042;;
2.758;-1.101864;-1.669079;;
2.766;-1.120053;-1.656934;;
2.767;-1.121053;-1.656266;;
2.7778658;;;0.0330430504194371;0.00962014021137422
2.945;-1.341396;-1.483349;;
2.946;-1.341794;-1.483036;;
