Cube1Timestamp;Cube1XPos;Cube1YPos;Cube1newCorr;Cube1smoothCorr
0;;;0;0
0.3780009;;;0;0
0.6823066;;;0;0
0.9836045;;;0;0
1.2849023;;;0;0
1.586701;;;0;0
1.8879988;;;0;0
2.126;1.703614;0;;
2.1902992;;;0;0
2.193;1.569776;0;;
2.195;1.569346;0;;
2.212;1.525471;0;;
2.235;1.480458;0;;
2.236;1.480048;0;;
2.256;1.458186;0;;
2.277;1.413525;0;;
2.278;1.413085;0;;
2.28;1.39182;0;;
2.299;1.368628;0;;
2.319;1.324109;0;;
2.32;1.323682;0;;
2.34;1.279809;0;;
2.36;1.234801;0;;
2.362;1.234329;0;;
2.388;1.190256;0;;
2.403;1.146657;0;;
2.404;1.146144;0;;
2.405;1.145995;0;;
2.426;1.100885;0;;
2.427;1.100495;0;;
2.447;1.055969;0;;
2.448;1.055548;0;;
2.469;1.011648;0;;
2.49;0.9888332;0;;
2.4915966;;;-0.242834384392585;-0.0809447947975284
2.49;0.9888332;0;;
2.492;0.9686621;0;;
2.511;0.9440932;0;;
2.511;0.9438931;0;;
2.531;0.9001623;0;;
2.532;0.8997381;0;;
2.553;0.8550128;0;;
2.554;0.8546464;0;;
2.577;0.8101748;0;;
2.578;0.8098312;0;;
2.599;0.7657477;0;;
2.599;0.7652124;0;;
2.6;0.7652124;0;;
2.6;0.7652124;0;;
2.618;0.7212643;0;;
2.619;0.7206582;0;;
2.619;0.7206582;0;;
2.62;0.7206582;0;;
2.639;0.6758034;0;;
2.64;0.6758034;0;;
2.64;0.6758034;0;;
2.641;0.6758034;0;;
2.661;0.6310269;0;;
2.662;0.6310269;0;;
2.683;0.5864742;0;;
2.684;0.5864742;0;;
2.684;0.5864742;0;;
2.685;0.5864742;0;;
2.686;0.5864742;0;;
2.705;0.5429972;0;;
2.706;0.5423319;0;;
2.706;0.5420183;0;;
2.726;0.4980356;0;;
2.727;0.497497;0;;
2.727;0.497497;0;;
2.749;0.4532864;0;;
2.75;0.4529448;0;;
2.751;0.4528347;0;;
2.771;0.4062797;0;;
2.772;0.4056839;0;;
2.772;0.4056839;0;;
2.773;0.4056839;0;;
2.793396;;;0.497613378664994;0.0849263314241362
2.793;0.3631302;0;;
2.794;0.3631302;0;;
2.794;0.3631302;0;;
2.795;0.3631302;0;;
