Cube2Timestamp;Cube2XPos;Cube2YPos;Cube2newCorr;Cube2smoothCorr
0;;;0;0
0.4035681;;;0;0
0.7053675;;;0;0
1.0071656;;;0;0
1.3079635;;;0;0
1.6097616;;;0;0
1.9110587;;;0;0
2.205;0.4672669;-2.5;;
2.2183722;;;0;0
2.224;0.4386642;-2.5;;
2.225;0.4003568;-2.5;;
2.249;0.3593772;-2.5;;
2.271;0.3276424;-2.5;;
2.272;0.3059531;-2.5;;
2.292;0.2514438;-2.5;;
2.293;0.2514438;-2.5;;
2.314;0.200581;-2.5;;
2.315;0.1994305;-2.5;;
2.317;0.1961019;-2.5;;
2.318;0.1958058;-2.5;;
2.337;0.1454181;-2.5;;
2.338;0.144892;-2.5;;
2.359;0.08990857;-2.5;;
2.36;0.08935915;-2.5;;
2.382;0.02529711;-2.5;;
2.383;0.02470829;-2.5;;
2.384;0.02461196;-2.5;;
2.384;0.02456879;-2.5;;
2.403;-0.01611347;-2.5;;
2.404;-0.01611347;-2.5;;
2.405;-0.01611347;-2.5;;
2.406;-0.01611347;-2.5;;
2.424;-0.04268958;-2.5;;
2.425;-0.06236005;-2.5;;
2.426;-0.06930509;-2.5;;
2.427;-0.06930509;-2.5;;
2.448;-0.1218433;-2.5;;
2.449;-0.1224636;-2.5;;
2.45;-0.1224636;-2.5;;
2.45;-0.1224636;-2.5;;
2.468;-0.1501322;-2.5;;
2.469;-0.1504197;-2.5;;
2.47;-0.1682142;-2.5;;
2.489;-0.2030897;-2.5;;
2.49;-0.2040305;-2.5;;
2.491;-0.2040305;-2.5;;
2.509;-0.2563508;-2.5;;
2.511;-0.2570645;-2.5;;
2.5306994;;;0.272406765178661;0.0908022550595536
2.554;-0.3696872;-2.5;;
2.554;-0.3697162;-2.5;;
2.555;-0.37026;-2.5;;
2.556;-0.3703504;-2.5;;
2.574;-0.4172109;-2.5;;
2.575;-0.4178608;-2.5;;
2.576;-0.4178608;-2.5;;
2.595;-0.4701767;-2.5;;
2.596;-0.4706782;-2.5;;
2.596;-0.4707444;-2.5;;
2.616;-0.5248168;-2.5;;
2.617;-0.5253072;-2.5;;
2.617;-0.5253828;-2.5;;
2.618;-0.5254703;-2.5;;
2.638;-0.5761337;-2.5;;
2.639;-0.5770887;-2.5;;
2.64;-0.5779001;-2.5;;
2.659;-0.606163;-2.5;;
2.661;-0.6264254;-2.5;;
2.662;-0.633004;-2.5;;
2.663;-0.633004;-2.5;;
2.663;-0.633004;-2.5;;
2.683;-0.6590219;-2.5;;
2.684;-0.6593503;-2.5;;
2.706;-0.7376425;-2.5;;
2.708;-0.7392092;-2.5;;
2.717;-0.7394087;-2.5;;
2.73;-0.8003817;-2.5;;
2.731;-0.8013198;-2.5;;
2.752;-0.845801;-2.5;;
2.752;-0.8458681;-2.5;;
2.753;-0.8462508;-2.5;;
2.772;-0.9009366;-2.5;;
2.773;-0.9009366;-2.5;;
2.794;-0.9504066;-2.5;;
2.797;-0.9536607;-2.5;;
2.816;-1.006593;-2.5;;
2.818;-1.007783;-2.5;;
2.818;-1.007863;-2.5;;
2.819;-1.007941;-2.5;;
2.837;-1.033979;-2.5;;
2.839;-1.034292;-2.5;;
2.8440284;;;-0.31765972532927;-0.0150843200502029
2.859;-1.101388;-2.5;;
2.86;-1.11146;-2.5;;
2.861;-1.116284;-2.5;;
2.879;-1.141212;-2.5;;
2.88;-1.141552;-2.5;;
2.9;-1.196149;-2.5;;
2.9;-1.196582;-2.5;;
2.901;-1.196798;-2.5;;
2.92;-1.247451;-2.5;;
2.921;-1.248009;-2.5;;
2.942;-1.301298;-2.5;;
2.943;-1.301742;-2.5;;
2.943;-1.301772;-2.5;;
2.944;-1.301914;-2.5;;
2.963;-1.356017;-2.5;;
2.963;-1.356746;-2.5;;
2.964;-1.356746;-2.5;;
2.965;-1.356746;-2.5;;
2.984;-1.407565;-2.5;;
2.985;-1.408773;-2.5;;
2.986;-1.40942;-2.5;;
2.987;-1.409561;-2.5;;
3.006;-1.477068;-2.5;;
3.007;-1.477068;-2.5;;
3.008;-1.477068;-2.5;;
3.026;-1.489565;-2.5;;
3.028;-1.489694;-2.5;;
3.029;-1.503498;-2.5;;
3.031;-1.516872;-2.5;;
3.047;-1.545121;-2.5;;
3.048;-1.545121;-2.5;;
3.048;-1.545121;-2.5;;
3.049;-1.545121;-2.5;;
3.068;-1.596762;-2.5;;
3.089;-1.650239;-2.5;;
3.11;-1.704193;-2.5;;
3.111;-1.704706;-2.5;;
3.112;-1.704837;-2.5;;
3.113;-1.704837;-2.5;;
3.134;-1.758145;-2.5;;
3.135;-1.758145;-2.5;;
3.135;-1.758145;-2.5;;
3.136;-1.758145;-2.5;;
3.136;-1.758145;-2.5;;
3.155;-1.783985;-2.5;;
3.156;-1.784618;-2.5;;
3.1568571;;;0.369207502057282;0.107984847302224
3.156;-1.784618;-2.5;;
3.157;-1.807806;-2.5;;
3.177;-1.851627;-2.5;;
3.178;-1.852218;-2.5;;
3.178;-1.852306;-2.5;;
3.179;-1.852417;-2.5;;
3.199;-1.918499;-2.5;;
3.199;-1.919301;-2.5;;
3.22;-1.972418;-2.5;;
3.221;-1.972902;-2.5;;
3.222;-1.973059;-2.5;;
3.223;-1.973059;-2.5;;
3.223;-1.973059;-2.5;;
3.243;-2.025863;-2.5;;
3.243;-2.02606;-2.5;;
3.264;-2.077955;-2.5;;
3.268;-2.079063;-2.5;;
3.269;-2.079192;-2.5;;
3.27;-2.079212;-2.5;;
3.286;-2.127337;-2.5;;
3.286;-2.127897;-2.5;;
3.289;-2.133048;-2.5;;
3.306;-2.159375;-2.5;;
3.313;-2.159749;-2.5;;
3.314;-2.178209;-2.5;;
3.315;-2.183588;-2.5;;
3.33;-2.237608;-2.5;;
3.333;-2.241851;-2.5;;
3.352;-2.266316;-2.5;;
3.372;-2.32153;-2.5;;
3.373;-2.32153;-2.5;;
3.393;-2.374395;-2.5;;
3.394;-2.375066;-2.5;;
3.414;-2.428576;-2.5;;
3.414;-2.428576;-2.5;;
3.435;-2.481931;-2.5;;
3.435;-2.481931;-2.5;;
3.455;-2.535005;-2.5;;
3.4691843;;;0.379208852527529;0.14358554308518
3.476;-2.561598;-2.5;;
3.478;-2.597526;-2.5;;
3.499;-2.642573;-2.5;;
3.501;-2.644935;-2.5;;
3.52;-2.695589;-2.5;;
3.542;-2.724054;-2.5;;
3.543;-2.745286;-2.5;;
3.562;-2.776794;-2.5;;
3.563;-2.777206;-2.5;;
3.583;-2.83022;-2.5;;
3.583;-2.830546;-2.5;;
3.584;-2.830893;-2.5;;
3.604;-2.884403;-2.5;;
3.604;-2.884403;-2.5;;
3.624;-2.91147;-2.5;;
3.625;-2.911752;-2.5;;
3.655;-2.990402;-2.5;;
3.666;-2.999785;-2.5;;
3.667;-2.999955;-2.5;;
3.689;-2.954765;-2.5;;
3.69;-2.953929;-2.5;;
3.71;-2.901394;-2.5;;
3.712;-2.900276;-2.5;;
3.732;-2.846447;-2.5;;
3.753;-2.818615;-2.5;;
3.754;-2.818395;-2.5;;
3.773;-2.765318;-2.5;;
3.774;-2.764743;-2.5;;
3.7830145;;;-0.13695393141004;0.203820807724924
3.794;-2.698362;-2.5;;
3.795;-2.697675;-2.5;;
3.816;-2.658103;-2.5;;
3.817;-2.657744;-2.5;;
3.837;-2.604427;-2.5;;
3.838;-2.603772;-2.5;;
3.839;-2.603772;-2.5;;
3.858;-2.549273;-2.5;;
3.879;-2.496632;-2.5;;
3.88;-2.496632;-2.5;;
3.881;-2.496632;-2.5;;
3.9;-2.470001;-2.5;;
