Timestamp;SelectionTime;intendedObj;selectedObj;correct?;smoothCorrel;speed;objWidthInDeg;objHeightInDeg;radiusInDeg;distanceToIntendedDeg;correlationToIntendedObjectX;correlationToIntendedObjectY;corrThreshold;w;corrAverageWindow;corrFrequency
39.3467133;1.5059859;3;4;False;0.9393432;45;11.01888;8.765975;9.165943;4.96246;0.9972969;-0.9484313;0.6;300;900;0.3
42.8133889;1.524535;4;4;True;0.8305556;45;12.46102;9.955354;43.6854;0;1;1;0.6;300;900;0.3
45.1345319;0.9204356;2;3;False;0.6809194;45;15.867;12.60968;9.165937;4.987832;0.9988424;-0.9946934;0.6;300;900;0.3
47.6893133;1.2076961;3;3;True;0.6741707;45;4.838228;4.675401;27.0441;0;1;1;0.6;300;900;0.3
50.1929397;1.2092003;4;4;True;0.6629004;45;5.544116;4.023565;27.0441;0;1;1;0.6;300;900;0.3
52.7075953;1.2222348;3;3;True;0.7528402;45;11.03419;10.15822;27.04411;0;1;1;0.6;300;900;0.3
54.8377423;0.9164258;1;2;False;0.744692;45;5.560387;4.571194;43.68541;1.729708;-0.9962798;0.9989661;0.6;300;900;0.3
57.0480929;0.9159248;2;3;False;0.6096657;45;4.841317;4.045918;9.165937;4.988131;0.9989355;-0.9956043;0.6;300;900;0.3
60.1553169;1.8102914;4;4;True;0.7307205;45;5.666787;4.797483;43.6854;0;1;1;0.6;300;900;0.3
63.080744;1.5200231;2;2;True;0.8417501;45;16.30952;12.59436;27.0441;0;1;1;0.6;300;900;0.3
66.2105207;1.8007661;1;1;True;0.695487;45;15.83862;12.34799;9.165926;0;1;1;0.6;300;900;0.3
68.4549669;1.2086986;4;3;False;0.6041809;45;15.85685;14.10966;27.0441;12.82937;0.9854411;0.9745596;0.6;300;900;0.3
71.5526754;1.5250367;1;1;True;0.6430085;45;4.824558;3.957559;9.165943;0;1;1;0.6;300;900;0.3
74.4548563;1.5120013;1;1;True;0.8382885;45;11.00144;8.606361;9.165932;0;1;1;0.6;300;900;0.3
77.2988841;1.5074902;1;1;True;0.6991939;45;5.227971;4.616289;43.68541;0;1;1;0.6;300;900;0.3
79.5939685;1.2117171;3;3;True;0.6659752;45;15.85719;15.15155;43.6854;0;1;1;0.6;300;900;0.3
82.2384671;1.219727;3;3;True;0.7942811;45;11.03433;10.15822;27.0441;0;1;1;0.6;300;900;0.3
85.0062931;1.520023;1;1;True;0.6119168;45;4.824143;3.956525;9.165932;0;1;1;0.6;300;900;0.3
87.3816055;1.2132373;1;2;False;0.6038062;45;16.70241;12.89135;43.6854;7.153521;-0.9961438;0.9990257;0.6;300;900;0.3
90.4722855;1.5004709;2;2;True;0.7315684;45;5.429667;3.834553;27.04411;0;1;1;0.6;300;900;0.3
93.0290531;1.2086992;1;2;False;0.624063;45;11.72602;8.787407;27.0441;4.579215;-0.9957164;0.9988925;0.6;300;900;0.3
95.8676019;1.2207399;2;2;True;0.6507857;45;16.70303;12.8513;43.6854;0;1;1;0.6;300;900;0.3
98.6148731;1.2102029;3;3;True;0.7474539;45;11.03599;10.93439;43.68541;0;1;1;0.6;300;900;0.3
101.1387004;1.22023;2;2;True;0.6380965;45;10.90778;8.757091;9.165926;0;1;1;0.6;300;900;0.3
104.143771;1.5116181;2;2;True;0.9472983;45;15.64981;12.57717;9.165937;0;1;1;0.6;300;900;0.3
106.7241002;1.2097014;3;3;True;0.8208756;45;11.03616;10.93439;43.6854;0;1;1;0.6;300;900;0.3
109.6731525;1.5120018;2;3;False;0.6067095;45;15.73969;14.0514;27.04411;10.33958;0.9915762;0.9613671;0.6;300;900;0.3
